id,session_name,timestamp,target_angle,current_angle,error,motor_status
114,ml_anomal,2026-07-10 02:12:52.943104+05:30,90.0,-60.12,150.12,2
115,ml_anomal,2026-07-10 02:12:53.039851+05:30,90.0,-60.12,150.12,1
116,ml_anomal,2026-07-10 02:12:53.139681+05:30,90.0,-60.12,150.12,2
117,ml_anomal,2026-07-10 02:12:53.238762+05:30,90.0,-60.12,150.12,2
118,ml_anomal,2026-07-10 02:12:53.338908+05:30,90.0,-60.12,150.12,2
119,ml_anomal,2026-07-10 02:12:53.442224+05:30,90.0,-60.12,150.12,2
120,ml_anomal,2026-07-10 02:12:53.539812+05:30,90.0,-60.12,150.12,2
121,ml_anomal,2026-07-10 02:12:53.640743+05:30,90.0,-60.12,150.12,2
122,ml_anomal,2026-07-10 02:12:53.739940+05:30,90.0,-60.12,150.12,2
123,ml_anomal,2026-07-10 02:12:53.838677+05:30,90.0,-60.12,150.12,2
124,ml_anomal,2026-07-10 02:12:53.937906+05:30,90.0,-60.12,150.12,1
125,ml_anomal,2026-07-10 02:12:54.039398+05:30,90.0,-60.12,150.12,2
126,ml_anomal,2026-07-10 02:12:54.137925+05:30,90.0,-60.12,150.12,2
127,ml_anomal,2026-07-10 02:12:54.239484+05:30,90.0,-60.12,150.12,2
128,ml_anomal,2026-07-10 02:12:54.339861+05:30,90.0,-60.12,150.12,2
129,ml_anomal,2026-07-10 02:12:54.438964+05:30,90.0,-60.12,150.12,2
130,ml_anomal,2026-07-10 02:12:54.539811+05:30,90.0,-60.12,150.12,2
131,ml_anomal,2026-07-10 02:12:54.639388+05:30,90.0,-60.12,150.12,2
132,ml_anomal,2026-07-10 02:12:54.738555+05:30,90.0,-60.12,150.12,2
133,ml_anomal,2026-07-10 02:12:54.838286+05:30,90.0,-60.12,150.12,1
134,ml_anomal,2026-07-10 02:12:54.937985+05:30,90.0,-60.12,150.12,2
135,ml_anomal,2026-07-10 02:12:55.039151+05:30,90.0,-60.12,150.12,2
136,ml_anomal,2026-07-10 02:12:55.141946+05:30,90.0,-60.12,150.12,2
137,ml_anomal,2026-07-10 02:12:55.238755+05:30,90.0,-60.12,150.12,2
138,ml_anomal,2026-07-10 02:12:55.338559+05:30,90.0,-60.12,150.12,2
139,ml_anomal,2026-07-10 02:12:55.437713+05:30,90.0,-60.12,150.12,2
140,ml_anomal,2026-07-10 02:12:55.538600+05:30,90.0,-60.12,150.12,2
141,ml_anomal,2026-07-10 02:12:55.638220+05:30,90.0,-60.12,150.12,2
142,ml_anomal,2026-07-10 02:12:55.737269+05:30,90.0,-60.12,150.12,1
143,ml_anomal,2026-07-10 02:12:55.838312+05:30,90.0,-60.12,150.12,2
144,ml_anomal,2026-07-10 02:12:55.940023+05:30,90.0,-60.12,150.12,2
145,ml_anomal,2026-07-10 02:12:56.038092+05:30,90.0,-60.12,150.12,2
146,ml_anomal,2026-07-10 02:12:56.139264+05:30,90.0,-60.12,150.12,2
147,ml_anomal,2026-07-10 02:12:56.239845+05:30,90.0,-60.12,150.12,2
148,ml_anomal,2026-07-10 02:12:56.339039+05:30,90.0,-60.12,150.12,2
149,ml_anomal,2026-07-10 02:12:56.438267+05:30,90.0,-60.12,150.12,2
150,ml_anomal,2026-07-10 02:12:56.539589+05:30,90.0,-60.12,150.12,2
151,ml_anomal,2026-07-10 02:12:56.639854+05:30,90.0,-60.12,150.12,1
152,ml_anomal,2026-07-10 02:12:56.738893+05:30,90.0,-60.12,150.12,2
153,ml_anomal,2026-07-10 02:12:56.837558+05:30,90.0,-60.12,150.12,2
154,ml_anomal,2026-07-10 02:12:56.938449+05:30,90.0,-59.94,149.94,2
155,ml_anomal,2026-07-10 02:12:57.039037+05:30,90.0,-59.94,149.94,2
156,ml_anomal,2026-07-10 02:12:57.138361+05:30,90.0,-59.77,149.77,2
