id,session_name,timestamp,target_angle,current_angle,error,motor_status
4412,ml_baseline_90deg,2026-07-09 23:23:52.990849+05:30,0.0,0.0,0.0,0
4413,ml_baseline_90deg,2026-07-09 23:23:53.021969+05:30,0.0,0.0,0.0,0
4414,ml_baseline_90deg,2026-07-09 23:23:53.045034+05:30,0.0,0.0,0.0,0
4415,ml_baseline_90deg,2026-07-09 23:23:53.069719+05:30,0.0,0.0,0.0,0
4416,ml_baseline_90deg,2026-07-09 23:23:53.091704+05:30,0.0,0.0,0.0,0
4417,ml_baseline_90deg,2026-07-09 23:23:53.116627+05:30,0.0,0.0,0.0,0
4418,ml_baseline_90deg,2026-07-09 23:23:53.137607+05:30,0.0,0.0,0.0,0
4419,ml_baseline_90deg,2026-07-09 23:23:53.157935+05:30,0.0,0.0,0.0,0
4420,ml_baseline_90deg,2026-07-09 23:23:53.184310+05:30,0.0,0.0,0.0,0
4421,ml_baseline_90deg,2026-07-09 23:23:53.207731+05:30,0.0,0.0,0.0,0
4422,ml_baseline_90deg,2026-07-09 23:23:53.230843+05:30,0.0,0.0,0.0,0
4423,ml_baseline_90deg,2026-07-09 23:23:53.250514+05:30,0.0,0.0,0.0,0
4424,ml_baseline_90deg,2026-07-09 23:23:53.273704+05:30,0.0,0.0,0.0,0
4425,ml_baseline_90deg,2026-07-09 23:23:53.299366+05:30,0.0,0.0,0.0,0
4426,ml_baseline_90deg,2026-07-09 23:23:53.319646+05:30,0.0,0.0,0.0,0
4427,ml_baseline_90deg,2026-07-09 23:23:53.341547+05:30,0.0,0.0,0.0,0
4428,ml_baseline_90deg,2026-07-09 23:23:53.364567+05:30,0.0,0.0,0.0,0
4429,ml_baseline_90deg,2026-07-09 23:23:53.385395+05:30,0.0,0.0,0.0,0
4430,ml_baseline_90deg,2026-07-09 23:23:53.405083+05:30,0.0,0.0,0.0,0
4431,ml_baseline_90deg,2026-07-09 23:23:53.426431+05:30,0.0,0.0,0.0,0
4432,ml_baseline_90deg,2026-07-09 23:23:53.450078+05:30,90.0,0.0,90.0,2
4433,ml_baseline_90deg,2026-07-09 23:23:53.471479+05:30,90.0,0.0,90.0,2
4434,ml_baseline_90deg,2026-07-09 23:23:53.498597+05:30,90.0,0.0,90.0,2
4435,ml_baseline_90deg,2026-07-09 23:23:53.518560+05:30,90.0,-0.18,90.18,2
4436,ml_baseline_90deg,2026-07-09 23:23:53.538413+05:30,90.0,-0.18,90.18,2
4437,ml_baseline_90deg,2026-07-09 23:23:53.562052+05:30,90.0,-0.18,90.18,2
4438,ml_baseline_90deg,2026-07-09 23:23:53.645864+05:30,90.0,-0.18,90.18,2
4439,ml_baseline_90deg,2026-07-09 23:23:53.742540+05:30,90.0,-0.18,90.18,2
4440,ml_baseline_90deg,2026-07-09 23:23:53.843330+05:30,90.0,-0.18,90.18,1
4441,ml_baseline_90deg,2026-07-09 23:23:53.943174+05:30,90.0,-0.18,90.18,2
4442,ml_baseline_90deg,2026-07-09 23:23:54.045637+05:30,90.0,0.0,90.0,2
4443,ml_baseline_90deg,2026-07-09 23:23:54.143311+05:30,90.0,0.0,90.0,2
4444,ml_baseline_90deg,2026-07-09 23:23:54.243936+05:30,90.0,0.18,89.82,2
4445,ml_baseline_90deg,2026-07-09 23:23:54.343018+05:30,90.0,0.18,89.82,2
4446,ml_baseline_90deg,2026-07-09 23:23:54.442842+05:30,90.0,0.53,89.47,2
4447,ml_baseline_90deg,2026-07-09 23:23:54.542221+05:30,90.0,0.7,89.3,2
4448,ml_baseline_90deg,2026-07-09 23:23:54.642972+05:30,90.0,1.05,88.95,2
4449,ml_baseline_90deg,2026-07-09 23:23:54.743057+05:30,90.0,1.05,88.95,1
4450,ml_baseline_90deg,2026-07-09 23:23:54.866501+05:30,90.0,1.23,88.77,2
4451,ml_baseline_90deg,2026-07-09 23:23:54.942135+05:30,90.0,1.23,88.77,2
4452,ml_baseline_90deg,2026-07-09 23:23:55.045603+05:30,90.0,1.23,88.77,2
4453,ml_baseline_90deg,2026-07-09 23:23:55.148109+05:30,90.0,1.23,88.77,2
4454,ml_baseline_90deg,2026-07-09 23:23:55.244944+05:30,90.0,1.23,88.77,2
4455,ml_baseline_90deg,2026-07-09 23:23:55.345640+05:30,90.0,1.23,88.77,2
4456,ml_baseline_90deg,2026-07-09 23:23:55.474445+05:30,90.0,1.23,88.77,2
4457,ml_baseline_90deg,2026-07-09 23:23:55.545642+05:30,90.0,1.23,88.77,2
4458,ml_baseline_90deg,2026-07-09 23:23:55.646533+05:30,90.0,1.23,88.77,1
4459,ml_baseline_90deg,2026-07-09 23:23:55.746737+05:30,90.0,1.41,88.59,2
4460,ml_baseline_90deg,2026-07-09 23:23:55.846210+05:30,90.0,1.76,88.24,2
4461,ml_baseline_90deg,2026-07-09 23:23:55.946989+05:30,90.0,2.29,87.71,2
4462,ml_baseline_90deg,2026-07-09 23:23:56.045291+05:30,90.0,2.81,87.19,2
4463,ml_baseline_90deg,2026-07-09 23:23:56.145006+05:30,90.0,3.34,86.66,2
4464,ml_baseline_90deg,2026-07-09 23:23:56.248620+05:30,90.0,3.87,86.13,2
4465,ml_baseline_90deg,2026-07-09 23:23:56.348682+05:30,90.0,4.22,85.78,2
4466,ml_baseline_90deg,2026-07-09 23:23:56.450477+05:30,90.0,4.75,85.25,2
4467,ml_baseline_90deg,2026-07-09 23:23:56.549243+05:30,90.0,5.27,84.73,1
4468,ml_baseline_90deg,2026-07-09 23:23:56.646854+05:30,90.0,5.62,84.37,2
4469,ml_baseline_90deg,2026-07-09 23:23:56.748318+05:30,90.0,6.15,83.85,2
4470,ml_baseline_90deg,2026-07-09 23:23:56.846345+05:30,90.0,6.68,83.32,2
4471,ml_baseline_90deg,2026-07-09 23:23:56.946729+05:30,90.0,7.03,82.97,2
4472,ml_baseline_90deg,2026-07-09 23:23:57.049644+05:30,90.0,7.56,82.44,2
4473,ml_baseline_90deg,2026-07-09 23:23:57.144588+05:30,90.0,7.91,82.09,2
4474,ml_baseline_90deg,2026-07-09 23:23:57.248016+05:30,90.0,8.26,81.74,2
4475,ml_baseline_90deg,2026-07-09 23:23:57.346783+05:30,90.0,8.44,81.56,2
4476,ml_baseline_90deg,2026-07-09 23:23:57.449085+05:30,90.0,8.44,81.56,1
4477,ml_baseline_90deg,2026-07-09 23:23:57.548727+05:30,90.0,8.79,81.21,2
4478,ml_baseline_90deg,2026-07-09 23:23:57.646724+05:30,90.0,9.14,80.86,2
4479,ml_baseline_90deg,2026-07-09 23:23:57.748277+05:30,90.0,9.67,80.33,2
4480,ml_baseline_90deg,2026-07-09 23:23:57.846065+05:30,90.0,10.02,79.98,2
4481,ml_baseline_90deg,2026-07-09 23:23:57.945952+05:30,90.0,10.55,79.45,2
4482,ml_baseline_90deg,2026-07-09 23:23:58.045676+05:30,90.0,10.9,79.1,2
4483,ml_baseline_90deg,2026-07-09 23:23:58.148078+05:30,90.0,11.43,78.57,2
4484,ml_baseline_90deg,2026-07-09 23:23:58.248980+05:30,90.0,11.78,78.22,2
4485,ml_baseline_90deg,2026-07-09 23:23:58.349112+05:30,90.0,12.3,77.7,1
4486,ml_baseline_90deg,2026-07-09 23:23:58.447130+05:30,90.0,12.48,77.52,2
4487,ml_baseline_90deg,2026-07-09 23:23:58.546163+05:30,90.0,13.01,76.99,2
4488,ml_baseline_90deg,2026-07-09 23:23:58.646863+05:30,90.0,13.36,76.64,2
4489,ml_baseline_90deg,2026-07-09 23:23:58.745551+05:30,90.0,13.71,76.29,2
4490,ml_baseline_90deg,2026-07-09 23:23:58.846984+05:30,90.0,14.24,75.76,2
4491,ml_baseline_90deg,2026-07-09 23:23:58.949249+05:30,90.0,14.59,75.41,2
4492,ml_baseline_90deg,2026-07-09 23:23:59.044456+05:30,90.0,15.12,74.88,2
4493,ml_baseline_90deg,2026-07-09 23:23:59.147936+05:30,90.0,15.47,74.53,2
4494,ml_baseline_90deg,2026-07-09 23:23:59.248878+05:30,90.0,16.0,74.0,1
4495,ml_baseline_90deg,2026-07-09 23:23:59.348403+05:30,90.0,16.17,73.83,2
4496,ml_baseline_90deg,2026-07-09 23:23:59.447013+05:30,90.0,16.52,73.48,2
4497,ml_baseline_90deg,2026-07-09 23:23:59.550042+05:30,90.0,17.05,72.95,2
4498,ml_baseline_90deg,2026-07-09 23:23:59.647852+05:30,90.0,17.4,72.6,2
4499,ml_baseline_90deg,2026-07-09 23:23:59.747951+05:30,90.0,17.93,72.07,2
4500,ml_baseline_90deg,2026-07-09 23:23:59.845519+05:30,90.0,18.28,71.72,2
4501,ml_baseline_90deg,2026-07-09 23:23:59.946103+05:30,90.0,18.81,71.19,2
4502,ml_baseline_90deg,2026-07-09 23:24:00.049032+05:30,90.0,19.16,70.84,2
4503,ml_baseline_90deg,2026-07-09 23:24:00.145210+05:30,90.0,19.69,70.31,1
4504,ml_baseline_90deg,2026-07-09 23:24:00.248257+05:30,90.0,20.04,69.96,2
4505,ml_baseline_90deg,2026-07-09 23:24:00.350184+05:30,90.0,20.39,69.61,2
4506,ml_baseline_90deg,2026-07-09 23:24:00.448057+05:30,90.0,20.92,69.08,2
4507,ml_baseline_90deg,2026-07-09 23:24:00.549720+05:30,90.0,21.27,68.73,2
4508,ml_baseline_90deg,2026-07-09 23:24:00.646850+05:30,90.0,21.8,68.2,2
4509,ml_baseline_90deg,2026-07-09 23:24:00.746810+05:30,90.0,22.15,67.85,2
4510,ml_baseline_90deg,2026-07-09 23:24:00.848625+05:30,90.0,22.68,67.32,2
4511,ml_baseline_90deg,2026-07-09 23:24:00.947204+05:30,90.0,23.2,66.8,2
4512,ml_baseline_90deg,2026-07-09 23:24:01.046241+05:30,90.0,23.55,66.45,1
4513,ml_baseline_90deg,2026-07-09 23:24:01.145834+05:30,90.0,23.73,66.27,2
4514,ml_baseline_90deg,2026-07-09 23:24:01.247865+05:30,90.0,24.26,65.74,2
4515,ml_baseline_90deg,2026-07-09 23:24:01.345722+05:30,90.0,24.79,65.21,2
4516,ml_baseline_90deg,2026-07-09 23:24:01.447589+05:30,90.0,25.14,64.86,2
4517,ml_baseline_90deg,2026-07-09 23:24:01.546665+05:30,90.0,25.66,64.34,2
4518,ml_baseline_90deg,2026-07-09 23:24:01.650052+05:30,90.0,26.02,63.98,2
4519,ml_baseline_90deg,2026-07-09 23:24:01.749166+05:30,90.0,26.54,63.46,2
4520,ml_baseline_90deg,2026-07-09 23:24:01.845845+05:30,90.0,26.89,63.11,2
4521,ml_baseline_90deg,2026-07-09 23:24:01.948572+05:30,90.0,27.25,62.75,1
4522,ml_baseline_90deg,2026-07-09 23:24:02.046208+05:30,90.0,27.6,62.4,2
4523,ml_baseline_90deg,2026-07-09 23:24:02.145472+05:30,90.0,27.95,62.05,2
4524,ml_baseline_90deg,2026-07-09 23:24:02.246132+05:30,90.0,28.3,61.7,2
4525,ml_baseline_90deg,2026-07-09 23:24:02.346388+05:30,90.0,28.83,61.17,2
4526,ml_baseline_90deg,2026-07-09 23:24:02.448228+05:30,90.0,29.18,60.82,2
4527,ml_baseline_90deg,2026-07-09 23:24:02.546837+05:30,90.0,29.53,60.47,2
4528,ml_baseline_90deg,2026-07-09 23:24:02.649265+05:30,90.0,30.06,59.94,2
4529,ml_baseline_90deg,2026-07-09 23:24:02.747360+05:30,90.0,30.41,59.59,2
4530,ml_baseline_90deg,2026-07-09 23:24:02.848851+05:30,90.0,30.76,59.24,1
4531,ml_baseline_90deg,2026-07-09 23:24:02.948528+05:30,90.0,31.11,58.89,2
4532,ml_baseline_90deg,2026-07-09 23:24:03.049340+05:30,90.0,31.46,58.54,2
4533,ml_baseline_90deg,2026-07-09 23:24:03.146956+05:30,90.0,31.82,58.18,2
4534,ml_baseline_90deg,2026-07-09 23:24:03.254548+05:30,90.0,32.34,57.66,2
4535,ml_baseline_90deg,2026-07-09 23:24:03.347550+05:30,90.0,32.7,57.3,2
4536,ml_baseline_90deg,2026-07-09 23:24:03.446390+05:30,90.0,33.05,56.95,2
4537,ml_baseline_90deg,2026-07-09 23:24:03.546589+05:30,90.0,33.4,56.6,2
4538,ml_baseline_90deg,2026-07-09 23:24:03.647999+05:30,90.0,33.93,56.07,2
4539,ml_baseline_90deg,2026-07-09 23:24:03.746768+05:30,90.0,34.28,55.72,1
4540,ml_baseline_90deg,2026-07-09 23:24:03.846528+05:30,90.0,34.45,55.55,2
4541,ml_baseline_90deg,2026-07-09 23:24:03.947175+05:30,90.0,34.98,55.02,2
4542,ml_baseline_90deg,2026-07-09 23:24:04.046000+05:30,90.0,35.33,54.67,2
4543,ml_baseline_90deg,2026-07-09 23:24:04.146678+05:30,90.0,35.68,54.32,2
4544,ml_baseline_90deg,2026-07-09 23:24:04.246974+05:30,90.0,36.21,53.79,2
4545,ml_baseline_90deg,2026-07-09 23:24:04.347574+05:30,90.0,36.56,53.44,2
4546,ml_baseline_90deg,2026-07-09 23:24:04.449079+05:30,90.0,36.91,53.09,2
4547,ml_baseline_90deg,2026-07-09 23:24:04.548622+05:30,90.0,37.44,52.56,2
4548,ml_baseline_90deg,2026-07-09 23:24:04.647830+05:30,90.0,37.79,52.21,1
4549,ml_baseline_90deg,2026-07-09 23:24:04.746192+05:30,90.0,37.97,52.03,2
4550,ml_baseline_90deg,2026-07-09 23:24:04.846482+05:30,90.0,38.32,51.68,2
4551,ml_baseline_90deg,2026-07-09 23:24:04.950035+05:30,90.0,38.85,51.15,2
4552,ml_baseline_90deg,2026-07-09 23:24:05.046101+05:30,90.0,39.2,50.8,2
4553,ml_baseline_90deg,2026-07-09 23:24:05.147569+05:30,90.0,39.73,50.27,2
4554,ml_baseline_90deg,2026-07-09 23:24:05.250533+05:30,90.0,40.08,49.92,2
4555,ml_baseline_90deg,2026-07-09 23:24:05.348592+05:30,90.0,40.43,49.57,2
4556,ml_baseline_90deg,2026-07-09 23:24:05.447341+05:30,90.0,40.96,49.04,2
4557,ml_baseline_90deg,2026-07-09 23:24:05.546753+05:30,90.0,41.31,48.69,1
4558,ml_baseline_90deg,2026-07-09 23:24:05.648887+05:30,90.0,41.48,48.52,2
4559,ml_baseline_90deg,2026-07-09 23:24:05.749289+05:30,90.0,42.01,47.99,2
4560,ml_baseline_90deg,2026-07-09 23:24:05.846855+05:30,90.0,42.36,47.64,2
4561,ml_baseline_90deg,2026-07-09 23:24:05.946778+05:30,90.0,42.89,47.11,2
4562,ml_baseline_90deg,2026-07-09 23:24:06.046494+05:30,90.0,43.24,46.76,2
4563,ml_baseline_90deg,2026-07-09 23:24:06.145382+05:30,90.0,43.77,46.23,2
4564,ml_baseline_90deg,2026-07-09 23:24:06.247297+05:30,90.0,44.12,45.88,2
4565,ml_baseline_90deg,2026-07-09 23:24:06.345954+05:30,90.0,44.47,45.53,2
4566,ml_baseline_90deg,2026-07-09 23:24:06.447239+05:30,90.0,45.0,45.0,1
4567,ml_baseline_90deg,2026-07-09 23:24:06.548257+05:30,90.0,45.18,44.82,2
4568,ml_baseline_90deg,2026-07-09 23:24:06.648686+05:30,90.0,45.53,44.47,2
4569,ml_baseline_90deg,2026-07-09 23:24:06.748125+05:30,90.0,45.88,44.12,2
4570,ml_baseline_90deg,2026-07-09 23:24:06.845539+05:30,90.0,46.41,43.59,2
4571,ml_baseline_90deg,2026-07-09 23:24:06.950138+05:30,90.0,46.76,43.24,2
4572,ml_baseline_90deg,2026-07-09 23:24:07.048066+05:30,90.0,47.11,42.89,2
4573,ml_baseline_90deg,2026-07-09 23:24:07.146559+05:30,90.0,47.64,42.36,2
4574,ml_baseline_90deg,2026-07-09 23:24:07.247082+05:30,90.0,47.99,42.01,2
4575,ml_baseline_90deg,2026-07-09 23:24:07.349579+05:30,90.0,48.34,41.66,1
4576,ml_baseline_90deg,2026-07-09 23:24:07.449266+05:30,90.0,48.52,41.48,2
4577,ml_baseline_90deg,2026-07-09 23:24:07.547740+05:30,90.0,49.04,40.96,2
4578,ml_baseline_90deg,2026-07-09 23:24:07.648483+05:30,90.0,49.39,40.61,2
4579,ml_baseline_90deg,2026-07-09 23:24:07.747103+05:30,90.0,49.75,40.25,2
4580,ml_baseline_90deg,2026-07-09 23:24:07.847070+05:30,90.0,50.1,39.9,2
4581,ml_baseline_90deg,2026-07-09 23:24:07.946631+05:30,90.0,50.63,39.38,2
4582,ml_baseline_90deg,2026-07-09 23:24:08.045225+05:30,90.0,50.98,39.02,2
4583,ml_baseline_90deg,2026-07-09 23:24:08.146880+05:30,90.0,51.33,38.67,2
4584,ml_baseline_90deg,2026-07-09 23:24:08.248030+05:30,90.0,51.68,38.32,1
4585,ml_baseline_90deg,2026-07-09 23:24:08.347407+05:30,90.0,52.03,37.97,2
4586,ml_baseline_90deg,2026-07-09 23:24:08.447358+05:30,90.0,52.38,37.62,2
4587,ml_baseline_90deg,2026-07-09 23:24:08.549680+05:30,90.0,52.73,37.27,2
4588,ml_baseline_90deg,2026-07-09 23:24:08.647570+05:30,90.0,53.09,36.91,2
4589,ml_baseline_90deg,2026-07-09 23:24:08.747049+05:30,90.0,53.44,36.56,2
4590,ml_baseline_90deg,2026-07-09 23:24:08.847198+05:30,90.0,53.96,36.04,2
4591,ml_baseline_90deg,2026-07-09 23:24:08.949284+05:30,90.0,54.32,35.68,2
4592,ml_baseline_90deg,2026-07-09 23:24:09.044850+05:30,90.0,54.67,35.33,2
4593,ml_baseline_90deg,2026-07-09 23:24:09.146838+05:30,90.0,55.02,34.98,1
4594,ml_baseline_90deg,2026-07-09 23:24:09.244914+05:30,90.0,55.2,34.8,2
4595,ml_baseline_90deg,2026-07-09 23:24:09.352536+05:30,90.0,55.72,34.28,2
4596,ml_baseline_90deg,2026-07-09 23:24:09.446322+05:30,90.0,56.07,33.93,2
4597,ml_baseline_90deg,2026-07-09 23:24:09.544322+05:30,90.0,56.43,33.57,2
4598,ml_baseline_90deg,2026-07-09 23:24:09.646865+05:30,90.0,56.95,33.05,2
4599,ml_baseline_90deg,2026-07-09 23:24:09.748937+05:30,90.0,57.3,32.7,2
4600,ml_baseline_90deg,2026-07-09 23:24:09.847517+05:30,90.0,57.66,32.34,2
4601,ml_baseline_90deg,2026-07-09 23:24:09.949266+05:30,90.0,58.18,31.82,2
4602,ml_baseline_90deg,2026-07-09 23:24:10.046273+05:30,90.0,58.54,31.46,1
4603,ml_baseline_90deg,2026-07-09 23:24:10.149068+05:30,90.0,58.71,31.29,2
4604,ml_baseline_90deg,2026-07-09 23:24:10.248551+05:30,90.0,59.06,30.94,2
4605,ml_baseline_90deg,2026-07-09 23:24:10.348697+05:30,90.0,59.59,30.41,2
4606,ml_baseline_90deg,2026-07-09 23:24:10.446806+05:30,90.0,59.94,30.06,2
4607,ml_baseline_90deg,2026-07-09 23:24:10.548505+05:30,90.0,60.47,29.53,2
4608,ml_baseline_90deg,2026-07-09 23:24:10.647636+05:30,90.0,60.82,29.18,2
4609,ml_baseline_90deg,2026-07-09 23:24:10.749826+05:30,90.0,61.17,28.83,2
4610,ml_baseline_90deg,2026-07-09 23:24:10.847517+05:30,90.0,61.7,28.3,2
4611,ml_baseline_90deg,2026-07-09 23:24:10.946983+05:30,90.0,62.05,27.95,1
4612,ml_baseline_90deg,2026-07-09 23:24:11.045348+05:30,90.0,62.23,27.77,2
4613,ml_baseline_90deg,2026-07-09 23:24:11.145138+05:30,90.0,62.75,27.25,2
4614,ml_baseline_90deg,2026-07-09 23:24:11.247458+05:30,90.0,63.11,26.89,2
4615,ml_baseline_90deg,2026-07-09 23:24:11.344951+05:30,90.0,63.63,26.37,2
4616,ml_baseline_90deg,2026-07-09 23:24:11.450286+05:30,90.0,63.98,26.02,2
4617,ml_baseline_90deg,2026-07-09 23:24:11.546911+05:30,90.0,64.34,25.66,2
4618,ml_baseline_90deg,2026-07-09 23:24:11.649373+05:30,90.0,64.86,25.14,2
4619,ml_baseline_90deg,2026-07-09 23:24:11.747301+05:30,90.0,65.21,24.79,2
4620,ml_baseline_90deg,2026-07-09 23:24:11.848278+05:30,90.0,65.57,24.43,1
4621,ml_baseline_90deg,2026-07-09 23:24:11.948453+05:30,90.0,65.92,24.08,2
4622,ml_baseline_90deg,2026-07-09 23:24:12.046933+05:30,90.0,66.27,23.73,2
4623,ml_baseline_90deg,2026-07-09 23:24:12.149828+05:30,90.0,66.8,23.2,2
4624,ml_baseline_90deg,2026-07-09 23:24:12.247893+05:30,90.0,67.15,22.85,2
4625,ml_baseline_90deg,2026-07-09 23:24:12.348854+05:30,90.0,67.68,22.32,2
4626,ml_baseline_90deg,2026-07-09 23:24:12.450846+05:30,90.0,68.03,21.97,2
4627,ml_baseline_90deg,2026-07-09 23:24:12.545881+05:30,90.0,68.38,21.62,2
4628,ml_baseline_90deg,2026-07-09 23:24:12.648961+05:30,90.0,68.91,21.09,2
4629,ml_baseline_90deg,2026-07-09 23:24:12.749000+05:30,90.0,69.26,20.74,1
4630,ml_baseline_90deg,2026-07-09 23:24:12.848869+05:30,90.0,69.61,20.39,2
4631,ml_baseline_90deg,2026-07-09 23:24:12.947272+05:30,90.0,69.96,20.04,2
4632,ml_baseline_90deg,2026-07-09 23:24:13.046708+05:30,90.0,70.49,19.51,2
4633,ml_baseline_90deg,2026-07-09 23:24:13.150000+05:30,90.0,70.84,19.16,2
4634,ml_baseline_90deg,2026-07-09 23:24:13.247039+05:30,90.0,71.37,18.63,2
4635,ml_baseline_90deg,2026-07-09 23:24:13.347495+05:30,90.0,71.72,18.28,2
4636,ml_baseline_90deg,2026-07-09 23:24:13.449464+05:30,90.0,72.25,17.75,2
4637,ml_baseline_90deg,2026-07-09 23:24:13.548490+05:30,90.0,72.6,17.4,2
4638,ml_baseline_90deg,2026-07-09 23:24:13.648013+05:30,90.0,73.12,16.87,1
4639,ml_baseline_90deg,2026-07-09 23:24:13.746904+05:30,90.0,73.3,16.7,2
4640,ml_baseline_90deg,2026-07-09 23:24:13.846784+05:30,90.0,73.83,16.17,2
4641,ml_baseline_90deg,2026-07-09 23:24:13.948816+05:30,90.0,74.18,15.82,2
4642,ml_baseline_90deg,2026-07-09 23:24:14.048768+05:30,90.0,74.71,15.29,2
4643,ml_baseline_90deg,2026-07-09 23:24:14.148890+05:30,90.0,75.06,14.94,2
4644,ml_baseline_90deg,2026-07-09 23:24:14.246592+05:30,90.0,75.59,14.41,2
4645,ml_baseline_90deg,2026-07-09 23:24:14.346155+05:30,90.0,76.11,13.89,2
4646,ml_baseline_90deg,2026-07-09 23:24:14.445287+05:30,90.0,76.46,13.54,2
4647,ml_baseline_90deg,2026-07-09 23:24:14.546599+05:30,90.0,76.99,13.01,1
4648,ml_baseline_90deg,2026-07-09 23:24:14.647318+05:30,90.0,77.34,12.66,2
4649,ml_baseline_90deg,2026-07-09 23:24:14.748826+05:30,90.0,77.7,12.3,2
4650,ml_baseline_90deg,2026-07-09 23:24:14.847584+05:30,90.0,78.22,11.78,2
4651,ml_baseline_90deg,2026-07-09 23:24:14.947652+05:30,90.0,78.57,11.43,2
4652,ml_baseline_90deg,2026-07-09 23:24:15.046561+05:30,90.0,79.1,10.9,2
4653,ml_baseline_90deg,2026-07-09 23:24:15.147203+05:30,90.0,79.63,10.37,2
4654,ml_baseline_90deg,2026-07-09 23:24:15.249853+05:30,90.0,79.98,10.02,2
4655,ml_baseline_90deg,2026-07-09 23:24:15.347286+05:30,90.0,80.51,9.49,2
4656,ml_baseline_90deg,2026-07-09 23:24:15.447727+05:30,90.0,81.04,8.96,1
4657,ml_baseline_90deg,2026-07-09 23:24:15.545944+05:30,90.0,81.21,8.79,2
4658,ml_baseline_90deg,2026-07-09 23:24:15.648105+05:30,90.0,81.74,8.26,2
4659,ml_baseline_90deg,2026-07-09 23:24:15.748889+05:30,90.0,82.09,7.91,2
4660,ml_baseline_90deg,2026-07-09 23:24:15.849799+05:30,90.0,82.62,7.38,2
4661,ml_baseline_90deg,2026-07-09 23:24:15.948975+05:30,90.0,82.97,7.03,2
4662,ml_baseline_90deg,2026-07-09 23:24:16.047841+05:30,90.0,83.5,6.5,2
4663,ml_baseline_90deg,2026-07-09 23:24:16.148527+05:30,90.0,84.02,5.98,2
4664,ml_baseline_90deg,2026-07-09 23:24:16.247202+05:30,90.0,84.37,5.62,2
4665,ml_baseline_90deg,2026-07-09 23:24:16.346721+05:30,90.0,84.9,5.1,1
4666,ml_baseline_90deg,2026-07-09 23:24:16.447207+05:30,90.0,85.25,4.75,1
4667,ml_baseline_90deg,2026-07-09 23:24:16.548361+05:30,90.0,85.43,4.57,2
4668,ml_baseline_90deg,2026-07-09 23:24:16.647799+05:30,0.0,85.61,-85.61,2
4669,ml_baseline_90deg,2026-07-09 23:24:16.750140+05:30,0.0,85.61,-85.61,2
4670,ml_baseline_90deg,2026-07-09 23:24:16.848539+05:30,0.0,85.61,-85.61,2
4671,ml_baseline_90deg,2026-07-09 23:24:16.947827+05:30,0.0,85.61,-85.61,2
4672,ml_baseline_90deg,2026-07-09 23:24:17.045986+05:30,0.0,85.61,-85.61,2
4673,ml_baseline_90deg,2026-07-09 23:24:17.149766+05:30,0.0,85.61,-85.61,2
4674,ml_baseline_90deg,2026-07-09 23:24:17.247446+05:30,0.0,85.61,-85.61,2
4675,ml_baseline_90deg,2026-07-09 23:24:17.347062+05:30,0.0,85.61,-85.61,2
4676,ml_baseline_90deg,2026-07-09 23:24:17.452019+05:30,0.0,85.61,-85.61,1
4677,ml_baseline_90deg,2026-07-09 23:24:17.546348+05:30,0.0,85.43,-85.43,2
4678,ml_baseline_90deg,2026-07-09 23:24:17.646964+05:30,0.0,85.43,-85.43,2
4679,ml_baseline_90deg,2026-07-09 23:24:17.749738+05:30,0.0,85.25,-85.25,2
4680,ml_baseline_90deg,2026-07-09 23:24:17.848382+05:30,0.0,85.25,-85.25,2
4681,ml_baseline_90deg,2026-07-09 23:24:17.950406+05:30,0.0,85.08,-85.08,2
4682,ml_baseline_90deg,2026-07-09 23:24:18.046377+05:30,0.0,84.9,-84.9,2
4683,ml_baseline_90deg,2026-07-09 23:24:18.145362+05:30,0.0,84.55,-84.55,2
4684,ml_baseline_90deg,2026-07-09 23:24:18.246393+05:30,0.0,84.2,-84.2,2
4685,ml_baseline_90deg,2026-07-09 23:24:18.346974+05:30,0.0,83.85,-83.85,1
4686,ml_baseline_90deg,2026-07-09 23:24:18.448002+05:30,0.0,83.5,-83.5,2
4687,ml_baseline_90deg,2026-07-09 23:24:18.550488+05:30,0.0,83.14,-83.14,2
4688,ml_baseline_90deg,2026-07-09 23:24:18.647588+05:30,0.0,82.62,-82.62,2
4689,ml_baseline_90deg,2026-07-09 23:24:18.747146+05:30,0.0,82.09,-82.09,2
4690,ml_baseline_90deg,2026-07-09 23:24:18.848506+05:30,0.0,81.74,-81.74,2
4691,ml_baseline_90deg,2026-07-09 23:24:18.947064+05:30,0.0,81.21,-81.21,2
4692,ml_baseline_90deg,2026-07-09 23:24:19.051561+05:30,0.0,80.68,-80.68,2
4693,ml_baseline_90deg,2026-07-09 23:24:19.147302+05:30,0.0,80.16,-80.16,2
4694,ml_baseline_90deg,2026-07-09 23:24:19.245545+05:30,0.0,79.8,-79.8,1
4695,ml_baseline_90deg,2026-07-09 23:24:19.346561+05:30,0.0,79.28,-79.28,2
4696,ml_baseline_90deg,2026-07-09 23:24:19.449690+05:30,0.0,78.75,-78.75,2
4697,ml_baseline_90deg,2026-07-09 23:24:19.548199+05:30,0.0,78.4,-78.4,2
4698,ml_baseline_90deg,2026-07-09 23:24:19.647932+05:30,0.0,77.87,-77.87,2
4699,ml_baseline_90deg,2026-07-09 23:24:19.751282+05:30,0.0,77.34,-77.34,2
4700,ml_baseline_90deg,2026-07-09 23:24:19.848698+05:30,0.0,76.82,-76.82,2
4701,ml_baseline_90deg,2026-07-09 23:24:19.947562+05:30,0.0,76.29,-76.29,2
