Timestamp,Count,Angle_Degrees,Rotations
2026-06-01 10:56:56.014,0,0.0,0
2026-06-01 10:56:56.064,0,0.0,0
2026-06-01 10:56:56.114,0,0.0,0
2026-06-01 10:56:56.164,0,0.0,0
2026-06-01 10:56:56.214,0,0.0,0
2026-06-01 10:56:56.265,0,0.0,0
2026-06-01 10:56:56.315,0,0.0,0
2026-06-01 10:56:56.365,0,0.0,0
2026-06-01 10:56:56.415,0,0.0,0
2026-06-01 10:56:56.465,0,0.0,0
2026-06-01 10:56:56.515,0,0.0,0
2026-06-01 10:56:56.565,0,0.0,0
2026-06-01 10:56:56.615,0,0.0,0
2026-06-01 10:56:56.666,0,0.0,0
2026-06-01 10:56:56.717,0,0.0,0
2026-06-01 10:56:56.767,0,0.0,0
2026-06-01 10:56:56.818,0,0.0,0
2026-06-01 10:56:56.868,0,0.0,0
2026-06-01 10:56:56.918,0,0.0,0
2026-06-01 10:56:56.968,0,0.0,0
2026-06-01 10:56:57.018,0,0.0,0
2026-06-01 10:56:57.069,0,0.0,0
2026-06-01 10:56:57.119,0,0.0,0
2026-06-01 10:56:57.169,0,0.0,0
2026-06-01 10:56:57.219,0,0.0,0
2026-06-01 10:56:57.269,1,0.04,0
2026-06-01 10:56:57.319,28,1.23,0
2026-06-01 10:56:57.369,28,1.23,0
2026-06-01 10:56:57.419,27,1.19,0
2026-06-01 10:56:57.469,27,1.19,0
2026-06-01 10:56:57.520,31,1.36,0
2026-06-01 10:56:57.570,128,5.62,0
2026-06-01 10:56:57.620,146,6.42,0
2026-06-01 10:56:57.670,146,6.42,0
2026-06-01 10:56:57.720,146,6.42,0
2026-06-01 10:56:57.770,146,6.42,0
2026-06-01 10:56:57.821,146,6.42,0
2026-06-01 10:56:57.871,146,6.42,0
2026-06-01 10:56:57.921,141,6.2,0
2026-06-01 10:56:57.971,165,7.25,0
2026-06-01 10:56:58.022,189,8.31,0
2026-06-01 10:56:58.072,242,10.63,0
2026-06-01 10:56:58.122,285,12.52,0
2026-06-01 10:56:58.172,312,13.71,0
2026-06-01 10:56:58.222,417,18.33,0
2026-06-01 10:56:58.272,417,18.33,0
2026-06-01 10:56:58.323,417,18.33,0
2026-06-01 10:56:58.374,411,18.06,0
2026-06-01 10:56:58.425,411,18.06,0
2026-06-01 10:56:58.476,411,18.06,0
2026-06-01 10:56:58.527,460,20.21,0
2026-06-01 10:56:58.578,482,21.18,0
2026-06-01 10:56:58.629,482,21.18,0
2026-06-01 10:56:58.680,482,21.18,0
2026-06-01 10:56:58.731,482,21.18,0
2026-06-01 10:56:58.782,482,21.18,0
2026-06-01 10:56:58.832,482,21.18,0
2026-06-01 10:56:58.883,482,21.18,0
2026-06-01 10:56:58.934,482,21.18,0
2026-06-01 10:56:58.984,482,21.18,0
2026-06-01 10:56:59.035,482,21.18,0
2026-06-01 10:56:59.085,482,21.18,0
2026-06-01 10:56:59.136,482,21.18,0
2026-06-01 10:56:59.186,464,20.39,0
2026-06-01 10:56:59.236,437,19.2,0
2026-06-01 10:56:59.286,479,21.05,0
2026-06-01 10:56:59.336,489,21.49,0
2026-06-01 10:56:59.386,519,22.81,0
2026-06-01 10:56:59.436,709,31.16,0
2026-06-01 10:56:59.486,1002,44.03,0
2026-06-01 10:56:59.536,1055,46.36,0
2026-06-01 10:56:59.586,1055,46.36,0
2026-06-01 10:56:59.636,1062,46.67,0
2026-06-01 10:56:59.686,1082,47.55,0
2026-06-01 10:56:59.736,1108,48.69,0
2026-06-01 10:56:59.787,1188,52.21,0
2026-06-01 10:56:59.839,1228,53.96,0
2026-06-01 10:56:59.889,1245,54.71,0
2026-06-01 10:56:59.939,1268,55.72,0
2026-06-01 10:56:59.990,1283,56.38,0
2026-06-01 10:57:00.041,1345,59.11,0
2026-06-01 10:57:00.091,1381,60.69,0
2026-06-01 10:57:00.141,1397,61.39,0
2026-06-01 10:57:00.191,1402,61.61,0
2026-06-01 10:57:00.241,1408,61.88,0
2026-06-01 10:57:00.291,1434,63.02,0
2026-06-01 10:57:00.341,1448,63.63,0
2026-06-01 10:57:00.391,1461,64.2,0
2026-06-01 10:57:00.442,1484,65.21,0
2026-06-01 10:57:00.493,1512,66.45,0
2026-06-01 10:57:00.543,1531,67.28,0
2026-06-01 10:57:00.594,1545,67.9,0
2026-06-01 10:57:00.644,1557,68.42,0
2026-06-01 10:57:00.695,1570,68.99,0
2026-06-01 10:57:00.746,1576,69.26,0
2026-06-01 10:57:00.796,1585,69.65,0
2026-06-01 10:57:00.846,1585,69.65,0
2026-06-01 10:57:00.897,1591,69.92,0
2026-06-01 10:57:00.947,1603,70.44,0
2026-06-01 10:57:00.998,1618,71.1,0
2026-06-01 10:57:01.048,1638,71.98,0
2026-06-01 10:57:01.099,1666,73.21,0
2026-06-01 10:57:01.148,1681,73.87,0
2026-06-01 10:57:01.198,1707,75.01,0
2026-06-01 10:57:01.248,1762,77.43,0
2026-06-01 10:57:01.298,1770,77.78,0
2026-06-01 10:57:01.348,1799,79.06,0
2026-06-01 10:57:01.398,1812,79.63,0
2026-06-01 10:57:01.448,1825,80.2,0
2026-06-01 10:57:01.498,1833,80.55,0
2026-06-01 10:57:01.548,1845,81.08,0
2026-06-01 10:57:01.598,1863,81.87,0
2026-06-01 10:57:01.648,1899,83.45,0
2026-06-01 10:57:01.698,1967,86.44,0
2026-06-01 10:57:01.749,2016,88.59,0
2026-06-01 10:57:01.799,2034,89.38,0
2026-06-01 10:57:01.849,2038,89.56,0
2026-06-01 10:57:01.899,2059,90.48,0
2026-06-01 10:57:01.950,2111,92.77,0
2026-06-01 10:57:02.001,2151,94.53,0
2026-06-01 10:57:02.052,2182,95.89,0
2026-06-01 10:57:02.103,2210,97.12,0
2026-06-01 10:57:02.153,2224,97.73,0
2026-06-01 10:57:02.203,2239,98.39,0
2026-06-01 10:57:02.254,2263,99.45,0
2026-06-01 10:57:02.304,2288,100.55,0
2026-06-01 10:57:02.355,2338,102.74,0
2026-06-01 10:57:02.406,2445,107.45,0
2026-06-01 10:57:02.456,2544,111.8,0
2026-06-01 10:57:02.506,2570,112.94,0
2026-06-01 10:57:02.556,2583,113.51,0
2026-06-01 10:57:02.606,2615,114.92,0
2026-06-01 10:57:02.657,2653,116.59,0
2026-06-01 10:57:02.708,2694,118.39,0
2026-06-01 10:57:02.759,2750,120.85,0
2026-06-01 10:57:02.810,2785,122.39,0
2026-06-01 10:57:02.860,2836,124.63,0
2026-06-01 10:57:02.911,2851,125.29,0
2026-06-01 10:57:02.962,2873,126.25,0
2026-06-01 10:57:03.013,2908,127.79,0
2026-06-01 10:57:03.063,2966,130.34,0
2026-06-01 10:57:03.114,3044,133.73,0
2026-06-01 10:57:03.165,3144,138.16,0
2026-06-01 10:57:03.216,3239,142.34,0
2026-06-01 10:57:03.266,3297,144.89,0
2026-06-01 10:57:03.317,3359,147.61,0
2026-06-01 10:57:03.367,3408,149.77,0
2026-06-01 10:57:03.418,3459,152.01,0
2026-06-01 10:57:03.469,3546,155.83,0
2026-06-01 10:57:03.519,3586,157.59,0
2026-06-01 10:57:03.569,3609,158.6,0
2026-06-01 10:57:03.620,3625,159.3,0
2026-06-01 10:57:03.671,3692,162.25,0
2026-06-01 10:57:03.722,3772,165.76,0
2026-06-01 10:57:03.773,3856,169.45,0
2026-06-01 10:57:03.824,3889,170.9,0
2026-06-01 10:57:03.876,3920,172.27,0
2026-06-01 10:57:03.927,3942,173.23,0
2026-06-01 10:57:03.978,3949,173.54,0
2026-06-01 10:57:04.029,3963,174.16,0
2026-06-01 10:57:04.079,4022,176.75,0
2026-06-01 10:57:04.129,4062,178.51,0
2026-06-01 10:57:04.180,4093,179.87,0
2026-06-01 10:57:04.230,4094,179.91,0
2026-06-01 10:57:04.280,4094,179.91,0
2026-06-01 10:57:04.331,4126,181.32,0
2026-06-01 10:57:04.381,4175,183.47,0
2026-06-01 10:57:04.431,4192,184.22,0
2026-06-01 10:57:04.482,4211,185.05,0
2026-06-01 10:57:04.533,4271,187.69,0
2026-06-01 10:57:04.583,4365,191.82,0
2026-06-01 10:57:04.634,4501,197.8,0
2026-06-01 10:57:04.684,4595,201.93,0
2026-06-01 10:57:04.735,4600,202.15,0
2026-06-01 10:57:04.786,4623,203.16,0
2026-06-01 10:57:04.837,4698,206.46,0
2026-06-01 10:57:04.888,4712,207.07,0
2026-06-01 10:57:04.939,4764,209.36,0
2026-06-01 10:57:04.990,4843,212.83,0
2026-06-01 10:57:05.041,4891,214.94,0
2026-06-01 10:57:05.092,5030,221.04,0
2026-06-01 10:57:05.142,5094,223.86,0
2026-06-01 10:57:05.193,5141,225.92,0
2026-06-01 10:57:05.244,5232,229.88,0
2026-06-01 10:57:05.295,5349,235.06,0
2026-06-01 10:57:05.345,5411,237.79,0
2026-06-01 10:57:05.395,5442,239.15,0
2026-06-01 10:57:05.445,5509,242.09,0
2026-06-01 10:57:05.495,5666,248.99,0
2026-06-01 10:57:05.546,5744,252.42,0
2026-06-01 10:57:05.596,5795,254.66,0
2026-06-01 10:57:05.646,5819,255.72,0
2026-06-01 10:57:05.696,5831,256.25,0
2026-06-01 10:57:05.746,5919,260.11,0
2026-06-01 10:57:05.796,5996,263.5,0
2026-06-01 10:57:05.847,6090,267.63,0
2026-06-01 10:57:05.898,6160,270.7,0
2026-06-01 10:57:05.949,6205,272.68,0
2026-06-01 10:57:06.000,6255,274.88,0
2026-06-01 10:57:06.051,6327,278.04,0
2026-06-01 10:57:06.101,6415,281.91,0
2026-06-01 10:57:06.152,6458,283.8,0
2026-06-01 10:57:06.203,6496,285.47,0
2026-06-01 10:57:06.253,6600,290.04,0
2026-06-01 10:57:06.303,6737,296.06,0
2026-06-01 10:57:06.353,6894,302.96,0
2026-06-01 10:57:06.404,7011,308.1,0
2026-06-01 10:57:06.455,7120,312.89,0
2026-06-01 10:57:06.506,7252,318.69,0
2026-06-01 10:57:06.557,7412,325.72,0
2026-06-01 10:57:06.608,7566,332.49,0
2026-06-01 10:57:06.658,7639,335.7,0
2026-06-01 10:57:06.708,7694,338.12,0
2026-06-01 10:57:06.759,7743,340.27,0
2026-06-01 10:57:06.810,7834,344.27,0
2026-06-01 10:57:06.861,7981,350.73,0
2026-06-01 10:57:06.911,8047,353.63,0
2026-06-01 10:57:06.961,8143,357.85,0
2026-06-01 10:57:07.011,8225,1.45,1
2026-06-01 10:57:07.062,8269,3.38,1
2026-06-01 10:57:07.112,8310,5.19,1
2026-06-01 10:57:07.162,8351,6.99,1
2026-06-01 10:57:07.213,8406,9.4,1
2026-06-01 10:57:07.264,8457,11.65,1
2026-06-01 10:57:07.315,8524,14.59,1
2026-06-01 10:57:07.366,8580,17.05,1
2026-06-01 10:57:07.417,8657,20.43,1
2026-06-01 10:57:07.467,8722,23.29,1
2026-06-01 10:57:07.518,8793,26.41,1
2026-06-01 10:57:07.568,8882,30.32,1
2026-06-01 10:57:07.619,8948,33.22,1
2026-06-01 10:57:07.670,8994,35.24,1
2026-06-01 10:57:07.720,9057,38.01,1
2026-06-01 10:57:07.771,9112,40.43,1
2026-06-01 10:57:07.822,9167,42.85,1
2026-06-01 10:57:07.873,9205,44.52,1
2026-06-01 10:57:07.924,9275,47.59,1
2026-06-01 10:57:07.975,9406,53.35,1
2026-06-01 10:57:08.026,9524,58.54,1
2026-06-01 10:57:08.077,9574,60.73,1
2026-06-01 10:57:08.128,9615,62.53,1
2026-06-01 10:57:08.178,9666,64.78,1
2026-06-01 10:57:08.230,9739,67.98,1
2026-06-01 10:57:08.280,9900,75.06,1
2026-06-01 10:57:08.331,10186,87.63,1
2026-06-01 10:57:08.382,10268,91.23,1
2026-06-01 10:57:08.433,10297,92.5,1
2026-06-01 10:57:08.483,10362,95.36,1
2026-06-01 10:57:08.533,10475,100.33,1
2026-06-01 10:57:08.585,10576,104.77,1
2026-06-01 10:57:08.635,10706,110.48,1
2026-06-01 10:57:08.687,10791,114.21,1
2026-06-01 10:57:08.737,10803,114.74,1
2026-06-01 10:57:08.788,10977,122.39,1
2026-06-01 10:57:08.839,11022,124.37,1
2026-06-01 10:57:08.891,11033,124.85,1
2026-06-01 10:57:08.941,11018,124.19,1
2026-06-01 10:57:08.991,11018,124.19,1
2026-06-01 10:57:09.042,11022,124.37,1
2026-06-01 10:57:09.093,11040,125.16,1
2026-06-01 10:57:09.143,11042,125.24,1
2026-06-01 10:57:09.193,11048,125.51,1
2026-06-01 10:57:09.243,11072,126.56,1
2026-06-01 10:57:09.293,11085,127.13,1
2026-06-01 10:57:09.343,11092,127.44,1
2026-06-01 10:57:09.393,11092,127.44,1
2026-06-01 10:57:09.443,11118,128.58,1
2026-06-01 10:57:09.493,11480,144.49,1
2026-06-01 10:57:09.543,11758,156.71,1
2026-06-01 10:57:09.593,11925,164.05,1
2026-06-01 10:57:09.643,12108,172.09,1
2026-06-01 10:57:09.693,12252,178.42,1
2026-06-01 10:57:09.743,12312,181.05,1
2026-06-01 10:57:09.793,12375,183.82,1
2026-06-01 10:57:09.843,12447,186.99,1
2026-06-01 10:57:09.893,12616,194.41,1
2026-06-01 10:57:09.943,12840,204.26,1
2026-06-01 10:57:09.993,12841,204.3,1
2026-06-01 10:57:10.043,12857,205.0,1
2026-06-01 10:57:10.093,12861,205.18,1
2026-06-01 10:57:10.143,13001,211.33,1
2026-06-01 10:57:10.193,13322,225.4,1
2026-06-01 10:57:10.244,13403,229.0,1
2026-06-01 10:57:10.294,13478,232.29,1
2026-06-01 10:57:10.344,13689,241.57,1
2026-06-01 10:57:10.394,13767,245.0,1
2026-06-01 10:57:10.444,13803,246.58,1
2026-06-01 10:57:10.494,13846,248.47,1
2026-06-01 10:57:10.544,13881,250.0,1
2026-06-01 10:57:10.594,13904,251.02,1
2026-06-01 10:57:10.645,13916,251.54,1
2026-06-01 10:57:10.695,13951,253.08,1
2026-06-01 10:57:10.745,13980,254.36,1
2026-06-01 10:57:10.795,14017,255.98,1
2026-06-01 10:57:10.845,14098,259.54,1
2026-06-01 10:57:10.896,14192,263.67,1
2026-06-01 10:57:10.946,14192,263.67,1
2026-06-01 10:57:10.996,14192,263.67,1
2026-06-01 10:57:11.046,14192,263.67,1
2026-06-01 10:57:11.096,14192,263.67,1
2026-06-01 10:57:11.146,14192,263.67,1
2026-06-01 10:57:11.196,14192,263.67,1
2026-06-01 10:57:11.246,14192,263.67,1
2026-06-01 10:57:11.296,14192,263.67,1
2026-06-01 10:57:11.347,14192,263.67,1
2026-06-01 10:57:11.398,14201,264.07,1
2026-06-01 10:57:11.449,14235,265.56,1
2026-06-01 10:57:11.499,14278,267.45,1
2026-06-01 10:57:11.549,14341,270.22,1
2026-06-01 10:57:11.599,14367,271.36,1
2026-06-01 10:57:11.649,14400,272.81,1
2026-06-01 10:57:11.699,14440,274.57,1
2026-06-01 10:57:11.749,14441,274.61,1
2026-06-01 10:57:11.799,14451,275.05,1
2026-06-01 10:57:11.849,14477,276.2,1
2026-06-01 10:57:11.899,14505,277.43,1
2026-06-01 10:57:11.949,14546,279.23,1
2026-06-01 10:57:11.999,14559,279.8,1
2026-06-01 10:57:12.049,14586,280.99,1
2026-06-01 10:57:12.100,14623,282.61,1
2026-06-01 10:57:12.150,14655,284.02,1
2026-06-01 10:57:12.201,14675,284.9,1
2026-06-01 10:57:12.252,14680,285.12,1
2026-06-01 10:57:12.302,14683,285.25,1
2026-06-01 10:57:12.353,14691,285.6,1
2026-06-01 10:57:12.403,14692,285.64,1
2026-06-01 10:57:12.453,14714,286.61,1
2026-06-01 10:57:12.503,14737,287.62,1
2026-06-01 10:57:12.553,14755,288.41,1
2026-06-01 10:57:12.604,14758,288.54,1
2026-06-01 10:57:12.654,14758,288.54,1
2026-06-01 10:57:12.704,14758,288.54,1
2026-06-01 10:57:12.754,14759,288.59,1
2026-06-01 10:57:12.804,14759,288.59,1
2026-06-01 10:57:12.854,14759,288.59,1
2026-06-01 10:57:12.904,14759,288.59,1
2026-06-01 10:57:12.954,14759,288.59,1
2026-06-01 10:57:13.004,14760,288.63,1
2026-06-01 10:57:13.054,14761,288.68,1
2026-06-01 10:57:13.104,14762,288.72,1
2026-06-01 10:57:13.154,14762,288.72,1
2026-06-01 10:57:13.204,14786,289.78,1
2026-06-01 10:57:13.254,14804,290.57,1
2026-06-01 10:57:13.304,14804,290.57,1
2026-06-01 10:57:13.356,14804,290.57,1
2026-06-01 10:57:13.407,14805,290.61,1
2026-06-01 10:57:13.458,14808,290.74,1
2026-06-01 10:57:13.509,14838,292.06,1
2026-06-01 10:57:13.560,14860,293.03,1
2026-06-01 10:57:13.611,14862,293.12,1
2026-06-01 10:57:13.662,14862,293.12,1
2026-06-01 10:57:13.713,14890,294.35,1
2026-06-01 10:57:13.764,14903,294.92,1
2026-06-01 10:57:13.815,14905,295.0,1
2026-06-01 10:57:13.866,14904,294.96,1
2026-06-01 10:57:13.916,14905,295.0,1
2026-06-01 10:57:13.966,14908,295.14,1
2026-06-01 10:57:14.017,14909,295.18,1
2026-06-01 10:57:14.068,14911,295.27,1
2026-06-01 10:57:14.119,14918,295.58,1
2026-06-01 10:57:14.170,14921,295.71,1
2026-06-01 10:57:14.221,14922,295.75,1
2026-06-01 10:57:14.272,14924,295.84,1
2026-06-01 10:57:14.323,14928,296.02,1
2026-06-01 10:57:14.374,14931,296.15,1
2026-06-01 10:57:14.425,14963,297.55,1
2026-06-01 10:57:14.476,15007,299.49,1
2026-06-01 10:57:14.527,15092,303.22,1
2026-06-01 10:57:14.578,15189,307.49,1
2026-06-01 10:57:14.629,15243,309.86,1
2026-06-01 10:57:14.680,15307,312.67,1
2026-06-01 10:57:14.731,15331,313.73,1
2026-06-01 10:57:14.782,15335,313.9,1
2026-06-01 10:57:14.833,15342,314.21,1
2026-06-01 10:57:14.884,15346,314.38,1
2026-06-01 10:57:14.934,15356,314.82,1
2026-06-01 10:57:14.986,15371,315.48,1
2026-06-01 10:57:15.037,15374,315.62,1
2026-06-01 10:57:15.088,15375,315.66,1
2026-06-01 10:57:15.139,15375,315.66,1
2026-06-01 10:57:15.190,15375,315.66,1
2026-06-01 10:57:15.241,15375,315.66,1
2026-06-01 10:57:15.292,15375,315.66,1
2026-06-01 10:57:15.342,15376,315.7,1
2026-06-01 10:57:15.394,15377,315.75,1
2026-06-01 10:57:15.444,15380,315.88,1
2026-06-01 10:57:15.495,15381,315.92,1
2026-06-01 10:57:15.545,15384,316.05,1
2026-06-01 10:57:15.596,15385,316.1,1
2026-06-01 10:57:15.647,15390,316.32,1
2026-06-01 10:57:15.698,15390,316.32,1
2026-06-01 10:57:15.749,15393,316.45,1
2026-06-01 10:57:15.800,15401,316.8,1
2026-06-01 10:57:15.850,15423,317.77,1
2026-06-01 10:57:15.902,15453,319.09,1
2026-06-01 10:57:15.952,15465,319.61,1
2026-06-01 10:57:16.002,15481,320.32,1
2026-06-01 10:57:16.053,15482,320.36,1
2026-06-01 10:57:16.103,15482,320.36,1
2026-06-01 10:57:16.153,15482,320.36,1
2026-06-01 10:57:16.203,15482,320.36,1
2026-06-01 10:57:16.253,15484,320.45,1
2026-06-01 10:57:16.304,15490,320.71,1
2026-06-01 10:57:16.355,15485,320.49,1
2026-06-01 10:57:16.406,15484,320.45,1
2026-06-01 10:57:16.457,15493,320.84,1
2026-06-01 10:57:16.508,15509,321.55,1
2026-06-01 10:57:16.558,15555,323.57,1
2026-06-01 10:57:16.610,15659,328.14,1
2026-06-01 10:57:16.661,15815,335.0,1
2026-06-01 10:57:16.711,15961,341.41,1
2026-06-01 10:57:16.763,16066,346.03,1
2026-06-01 10:57:16.814,16161,350.2,1
2026-06-01 10:57:16.865,16173,350.73,1
2026-06-01 10:57:16.916,16190,351.47,1
2026-06-01 10:57:16.967,16195,351.69,1
2026-06-01 10:57:17.017,16233,353.36,1
2026-06-01 10:57:17.067,16234,353.41,1
2026-06-01 10:57:17.117,16232,353.32,1
2026-06-01 10:57:17.167,16232,353.32,1
2026-06-01 10:57:17.217,16232,353.32,1
2026-06-01 10:57:17.269,16232,353.32,1
2026-06-01 10:57:17.319,16232,353.32,1
2026-06-01 10:57:17.369,16231,353.28,1
2026-06-01 10:57:17.420,16231,353.28,1
2026-06-01 10:57:17.471,16232,353.32,1
2026-06-01 10:57:17.522,16261,354.59,1
2026-06-01 10:57:17.573,16311,356.79,1
2026-06-01 10:57:17.624,16398,0.62,2
2026-06-01 10:57:17.675,16482,4.31,2
2026-06-01 10:57:17.726,16491,4.7,2
2026-06-01 10:57:17.776,16551,7.34,2
2026-06-01 10:57:17.827,16558,7.65,2
2026-06-01 10:57:17.878,16577,8.48,2
2026-06-01 10:57:17.928,16658,12.04,2
2026-06-01 10:57:17.979,16673,12.7,2
2026-06-01 10:57:18.029,16708,14.24,2
2026-06-01 10:57:18.080,16804,18.46,2
2026-06-01 10:57:18.130,16874,21.53,2
2026-06-01 10:57:18.180,16908,23.03,2
2026-06-01 10:57:18.232,16919,23.51,2
2026-06-01 10:57:18.283,16959,25.27,2
2026-06-01 10:57:18.334,16991,26.67,2
2026-06-01 10:57:18.385,17066,29.97,2
2026-06-01 10:57:18.436,17068,30.06,2
2026-06-01 10:57:18.487,17069,30.1,2
2026-06-01 10:57:18.538,17072,30.23,2
2026-06-01 10:57:18.589,17082,30.67,2
2026-06-01 10:57:18.640,17088,30.94,2
2026-06-01 10:57:18.691,17130,32.78,2
2026-06-01 10:57:18.742,17193,35.55,2
2026-06-01 10:57:18.793,17295,40.03,2
2026-06-01 10:57:18.844,17333,41.7,2
2026-06-01 10:57:18.895,17345,42.23,2
2026-06-01 10:57:18.945,17347,42.32,2
2026-06-01 10:57:18.996,17348,42.36,2
2026-06-01 10:57:19.047,17352,42.54,2
2026-06-01 10:57:19.098,17353,42.58,2
2026-06-01 10:57:19.149,17373,43.46,2
2026-06-01 10:57:19.199,17390,44.21,2
2026-06-01 10:57:19.249,17404,44.82,2
2026-06-01 10:57:19.299,17404,44.82,2
2026-06-01 10:57:19.350,17404,44.82,2
2026-06-01 10:57:19.401,17404,44.82,2
2026-06-01 10:57:19.452,17404,44.82,2
2026-06-01 10:57:19.503,17404,44.82,2
2026-06-01 10:57:19.554,17404,44.82,2
2026-06-01 10:57:19.605,17411,45.13,2
2026-06-01 10:57:19.656,17412,45.18,2
2026-06-01 10:57:19.707,17413,45.22,2
2026-06-01 10:57:19.758,17416,45.35,2
2026-06-01 10:57:19.809,17416,45.35,2
2026-06-01 10:57:19.860,17416,45.35,2
2026-06-01 10:57:19.911,17417,45.4,2
2026-06-01 10:57:19.962,17423,45.66,2
2026-06-01 10:57:20.013,17434,46.14,2
2026-06-01 10:57:20.064,17449,46.8,2
2026-06-01 10:57:20.115,17505,49.26,2
2026-06-01 10:57:20.165,17589,52.95,2
2026-06-01 10:57:20.216,17608,53.79,2
2026-06-01 10:57:20.266,17615,54.1,2
2026-06-01 10:57:20.317,17622,54.4,2
2026-06-01 10:57:20.368,17640,55.2,2
2026-06-01 10:57:20.419,17686,57.22,2
2026-06-01 10:57:20.470,17719,58.67,2
2026-06-01 10:57:20.521,17729,59.11,2
2026-06-01 10:57:20.571,17729,59.11,2
2026-06-01 10:57:20.622,17729,59.11,2
2026-06-01 10:57:20.673,17728,59.06,2
2026-06-01 10:57:20.724,17728,59.06,2
2026-06-01 10:57:20.775,17728,59.06,2
2026-06-01 10:57:20.826,17727,59.02,2
2026-06-01 10:57:20.877,17727,59.02,2
2026-06-01 10:57:20.927,17727,59.02,2
2026-06-01 10:57:20.978,17727,59.02,2
2026-06-01 10:57:21.029,17730,59.15,2
2026-06-01 10:57:21.080,17726,58.97,2
2026-06-01 10:57:21.131,17721,58.75,2
2026-06-01 10:57:21.182,17721,58.75,2
2026-06-01 10:57:21.233,17723,58.84,2
2026-06-01 10:57:21.283,17731,59.19,2
2026-06-01 10:57:21.334,17728,59.06,2
2026-06-01 10:57:21.385,17721,58.75,2
2026-06-01 10:57:21.436,17713,58.4,2
2026-06-01 10:57:21.487,17707,58.14,2
2026-06-01 10:57:21.538,17702,57.92,2
2026-06-01 10:57:21.588,17710,58.27,2
2026-06-01 10:57:21.639,17711,58.32,2
2026-06-01 10:57:21.690,17723,58.84,2
2026-06-01 10:57:21.741,17739,59.55,2
2026-06-01 10:57:21.792,17739,59.55,2
2026-06-01 10:57:21.843,17759,60.42,2
2026-06-01 10:57:21.894,18029,72.29,2
2026-06-01 10:57:21.945,18041,72.82,2
2026-06-01 10:57:21.996,18084,74.71,2
2026-06-01 10:57:22.047,18148,77.52,2
2026-06-01 10:57:22.098,18175,78.71,2
2026-06-01 10:57:22.149,18213,80.38,2
2026-06-01 10:57:22.200,18257,82.31,2
2026-06-01 10:57:22.251,18236,81.39,2
2026-06-01 10:57:22.302,18193,79.5,2
